Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,Temperature,Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2,410nm #1_mv,470nm #1_mv,510nm #1_mv,550nm #1_mv,583nm #1_mv,670nm #1_mv,410nm #2_mv,470nm #2_mv,510nm #2_mv,550nm #2_mv,583nm #2_mv,670nm #2_mv,Temperature_mv,Humidity_mv,ppm
2021-05-26 20:59:39,584,1728,2588,7096,10651,11326,23296,7804,5498,2623,18449,9595,30714,45517,39342,51479,16441,17092,11.0539245605,61.4685058594,364.374603271,364.374603271,15.0,9.996875,25.0,19.996875,13.76953125,-0.390625,9.99,15.97,584.0,2588.0,7096.0,10651.0,11326.0,7804.0,2623.0,9595.0,30714.0,45517.0,39342.0,16441.0,11.0539245605,61.4685058594,60.0
2021-05-26 20:59:51,584,1728,2587,7092,10650,11324,23290,7802,5498,2623,18445,9591,30707,45499,39316,51496,16448,17090,11.0312652588,61.555480957,364.374603271,364.374603271,14.98125,10.00625,25.0,20.0,13.7939453125,-0.244140625,9.99,15.98,584.0,2587.0,7092.0,10650.0,11324.0,7802.0,2623.0,9591.0,30707.0,45499.0,39316.0,16448.0,11.0312652588,61.555480957,59.925
2021-05-26 21:00:02,583,1728,2586,7093,10646,11316,23284,7802,5498,2623,18436,9593,30701,45483,39297,51454,16441,17087,11.0237121582,61.572265625,364.374603271,364.374603271,15.003125,10.003125,25.0,20.003125,13.76953125,0.1708984375,9.99,15.98,583.0,2586.0,7093.0,10646.0,11316.0,7802.0,2623.0,9593.0,30701.0,45483.0,39297.0,16441.0,11.0237121582,61.572265625,60.0125
2021-05-26 21:00:13,583,1729,2589,7092,10650,11326,23289,7805,5498,2622,18450,9593,30712,45509,39330,51470,16443,17088,11.0413360596,61.6073608398,364.374603271,364.374603271,14.990625,9.99375,25.0,20.0,13.7939453125,-0.439453125,10.0,15.99,583.0,2589.0,7092.0,10650.0,11326.0,7805.0,2622.0,9593.0,30712.0,45509.0,39330.0,16443.0,11.0413360596,61.6073608398,59.9625
2021-05-26 21:00:24,584,1728,2588,7094,10655,11320,23275,7801,5500,2623,18447,9596,30713,45502,39310,51485,16445,17088,11.0136413574,61.6485595703,364.374603271,364.374603271,14.984375,10.00625,25.0,19.99375,13.7939453125,-0.146484375,10.0,15.99,584.0,2588.0,7094.0,10655.0,11320.0,7801.0,2623.0,9596.0,30713.0,45502.0,39310.0,16445.0,11.0136413574,61.6485595703,59.9375
2021-05-26 21:00:35,584,1727,2587,7093,10650,11318,23274,7802,5496,2621,18443,9589,30700,45497,39314,51445,16438,17086,11.0312652588,61.6989135742,364.374603271,364.374603271,14.99375,10.00625,25.0,20.0,13.7451171875,-0.390625,10.0,15.99,584.0,2587.0,7093.0,10650.0,11318.0,7802.0,2621.0,9589.0,30700.0,45497.0,39314.0,16438.0,11.0312652588,61.6989135742,59.975
2021-05-26 21:00:46,584,1728,2588,7093,10656,11322,23290,7810,5500,2623,18446,9592,30707,45493,39312,51488,16440,17102,11.0488891602,61.7248535156,364.374603271,364.374603271,15.003125,9.996875,25.003125,20.00625,13.7939453125,0.0244140625,9.99,15.99,584.0,2588.0,7093.0,10656.0,11322.0,7810.0,2623.0,9592.0,30707.0,45493.0,39312.0,16440.0,11.0488891602,61.7248535156,60.0125
2021-05-26 21:00:58,583,1728,2588,7094,10652,11322,23283,7805,5498,2624,18448,9597,30720,45486,39339,51487,16445,17100,11.0312652588,61.7599487305,364.374603271,364.374603271,14.996875,9.996875,25.003125,20.003125,13.7939453125,-0.1220703125,9.99,15.98,583.0,2588.0,7094.0,10652.0,11322.0,7805.0,2624.0,9597.0,30720.0,45486.0,39339.0,16445.0,11.0312652588,61.7599487305,59.9875
2021-05-26 21:01:09,584,1729,2587,7091,10649,11316,23281,7805,5498,2621,18446,9590,30709,45494,39310,51454,16431,17096,11.0237121582,61.8194580078,364.374603271,364.374603271,15.0125,10.0,24.996875,20.003125,13.76953125,0.29296875,9.98,15.98,584.0,2587.0,7091.0,10649.0,11316.0,7805.0,2621.0,9590.0,30709.0,45494.0,39310.0,16431.0,11.0237121582,61.8194580078,60.05
2021-05-26 21:01:20,583,1727,2588,7093,10647,11320,23282,7807,5499,2622,18440,9593,30689,45486,39312,51311,16415,17090,11.0363006592,61.7691040039,364.374603271,364.374603271,14.984375,10.0,25.0,19.996875,13.818359375,-0.390625,9.98,15.98,583.0,2588.0,7093.0,10647.0,11320.0,7807.0,2622.0,9593.0,30689.0,45486.0,39312.0,16415.0,11.0363006592,61.7691040039,59.9375
2021-05-26 21:19:34,583,1728,2589,7090,10643,11344,23319,7805,5502,2622,18443,9589,30704,45475,39322,51435,16441,17096,11.0312652588,61.9277954102,364.374603271,364.374603271,6.25625,18.75,25.003125,20.003125,13.7939453125,-1.3427734375,9.99,15.98,583.0,2589.0,7090.0,10643.0,11344.0,7805.0,2622.0,9589.0,30704.0,45475.0,39322.0,16441.0,11.0312652588,61.9277954102,25.025
2021-05-26 21:19:45,583,1729,2590,7090,10645,11340,23314,7799,5502,2622,18446,9597,30697,45483,39308,51289,16415,17084,11.0287475586,61.9995117188,364.374603271,364.374603271,6.253125,18.753125,24.996875,20.003125,13.76953125,-1.0009765625,9.99,15.98,583.0,2590.0,7090.0,10645.0,11340.0,7799.0,2622.0,9597.0,30697.0,45483.0,39308.0,16415.0,11.0287475586,61.9995117188,25.0125
2021-05-26 21:19:56,584,1729,2590,7091,10650,11342,23316,7806,5504,2622,18441,9595,30698,45455,39296,51432,16440,17100,11.0262298584,61.9888305664,364.374603271,364.374603271,6.24375,18.75625,25.0,20.003125,13.7939453125,-1.123046875,9.99,15.97,584.0,2590.0,7091.0,10650.0,11342.0,7806.0,2622.0,9595.0,30698.0,45455.0,39296.0,16440.0,11.0262298584,61.9888305664,24.975
2021-05-26 21:20:07,584,1729,2589,7090,10644,11338,23308,7800,5504,2622,18455,9595,30705,45476,39298,51427,16438,17086,11.0136413574,62.0574951172,364.374603271,364.374603271,6.24375,18.746875,25.009375,19.996875,13.76953125,-1.3916015625,9.99,15.97,584.0,2589.0,7090.0,10644.0,11338.0,7800.0,2622.0,9595.0,30705.0,45476.0,39298.0,16438.0,11.0136413574,62.0574951172,24.975
2021-05-26 21:20:19,584,1728,2590,7092,10644,11342,23317,7803,5504,2623,18445,9596,30694,45476,39306,51459,16444,17092,11.0111236572,62.0590209961,364.374603271,364.374603271,6.240625,18.75,25.0,19.996875,13.76953125,-0.6103515625,9.99,15.97,584.0,2590.0,7092.0,10644.0,11342.0,7803.0,2623.0,9596.0,30694.0,45476.0,39306.0,16444.0,11.0111236572,62.0590209961,24.9625
2021-05-26 21:20:30,583,1728,2589,7089,10646,11342,23329,7803,5502,2621,18442,9589,30701,45480,39326,51279,16413,17088,11.0136413574,62.1246337891,364.374603271,364.374603271,6.240625,18.746875,24.996875,20.003125,13.7451171875,-0.5126953125,9.99,15.96,583.0,2589.0,7089.0,10646.0,11342.0,7803.0,2621.0,9589.0,30701.0,45480.0,39326.0,16413.0,11.0136413574,62.1246337891,24.9625
2021-05-26 21:20:41,583,1729,2590,7090,10647,11338,23319,7806,5500,2622,18441,9596,30709,45476,39308,51426,16441,17100,11.0161590576,62.1139526367,364.374603271,364.374603271,6.253125,18.75,25.003125,20.0,13.76953125,-0.7080078125,9.99,15.97,583.0,2590.0,7090.0,10647.0,11338.0,7806.0,2622.0,9596.0,30709.0,45476.0,39308.0,16441.0,11.0161590576,62.1139526367,25.0125
2021-05-26 21:20:52,584,1729,2589,7089,10646,11338,23324,7802,5500,2622,18439,9593,30703,45447,39296,51416,16433,17086,11.008605957,62.1978759766,364.374603271,364.374603271,6.253125,18.74375,24.996875,20.0,13.7939453125,-0.5615234375,9.99,15.98,584.0,2589.0,7089.0,10646.0,11338.0,7802.0,2622.0,9593.0,30703.0,45447.0,39296.0,16433.0,11.008605957,62.1978759766,25.0125
2021-05-26 21:21:03,584,1729,2589,7090,10644,11340,23313,7804,5502,2621,18442,9587,30695,45474,39300,51268,16410,17080,11.021194458,62.1871948242,364.374603271,364.374603271,6.24375,18.746875,25.0,20.0,13.7939453125,-0.8544921875,9.99,16.0,584.0,2589.0,7090.0,10644.0,11340.0,7804.0,2621.0,9587.0,30695.0,45474.0,39300.0,16410.0,11.021194458,62.1871948242,24.975
2021-05-26 21:21:14,582,1729,2588,7088,10644,11340,23316,7806,5502,2623,18440,9589,30695,45450,39300,51441,16441,17087,11.008605957,62.1826171875,364.374603271,364.374603271,6.25,18.753125,24.996875,19.996875,13.76953125,-0.68359375,9.99,16.02,582.0,2588.0,7088.0,10644.0,11340.0,7806.0,2623.0,9589.0,30695.0,45450.0,39300.0,16441.0,11.008605957,62.1826171875,25.0
2021-05-26 21:39:29,584,1729,2591,7090,10643,11376,23377,7801,5512,2621,18435,9588,30685,45456,39280,51432,16430,17092,11.0136413574,62.0483398438,364.374603271,364.374603271,2.5,22.496875,25.003125,19.996875,13.7939453125,-1.0498046875,9.98,15.95,584.0,2591.0,7090.0,10643.0,11376.0,7801.0,2621.0,9588.0,30685.0,45456.0,39280.0,16430.0,11.0136413574,62.0483398438,10.0
2021-05-26 21:39:41,583,1731,2590,7089,10639,11376,23367,7801,5512,2622,18434,9592,30685,45459,39308,51426,16434,17096,11.0111236572,62.043762207,364.374603271,364.374603271,2.503125,22.5,24.996875,20.0,13.76953125,-1.3671875,9.98,15.96,583.0,2590.0,7089.0,10639.0,11376.0,7801.0,2622.0,9592.0,30685.0,45459.0,39308.0,16434.0,11.0111236572,62.043762207,10.0125
2021-05-26 21:39:52,584,1730,2590,7091,10646,11372,23374,7801,5508,2622,18441,9591,30690,45470,39300,51412,16435,17088,11.0035705566,62.0727539063,364.374603271,364.374603271,2.5,22.5,25.0,20.003125,13.76953125,-0.78125,9.98,15.97,584.0,2590.0,7091.0,10646.0,11372.0,7801.0,2622.0,9591.0,30690.0,45470.0,39300.0,16435.0,11.0035705566,62.0727539063,10.0
2021-05-26 21:40:03,584,1730,2591,7088,10639,11376,23365,7804,5509,2621,18433,9588,30699,45451,39294,51436,16433,17090,11.0060882568,62.0956420898,364.374603271,364.374603271,2.496875,22.50625,25.003125,20.003125,13.76953125,-1.220703125,9.98,15.97,584.0,2591.0,7088.0,10639.0,11376.0,7804.0,2621.0,9588.0,30699.0,45451.0,39294.0,16433.0,11.0060882568,62.0956420898,9.9875
2021-05-26 21:40:14,584,1730,2591,7086,10639,11372,23375,7800,5512,2621,18437,9587,30694,45452,39286,51398,16431,17092,10.9985351563,62.1246337891,364.374603271,364.374603271,2.5,22.50625,25.0,19.996875,13.7939453125,-0.9521484375,9.98,15.97,584.0,2591.0,7086.0,10639.0,11372.0,7800.0,2621.0,9587.0,30694.0,45452.0,39286.0,16431.0,10.9985351563,62.1246337891,10.0
2021-05-26 21:40:25,585,1730,2591,7090,10639,11374,23371,7801,5510,2622,18437,9588,30705,45471,39316,51426,16435,17094,11.0010528564,62.1170043945,364.374603271,364.374603271,2.49375,22.496875,25.0,19.996875,13.76953125,-0.830078125,9.98,15.96,585.0,2591.0,7090.0,10639.0,11374.0,7801.0,2622.0,9588.0,30705.0,45471.0,39316.0,16435.0,11.0010528564,62.1170043945,9.975
2021-05-26 21:40:36,584,1731,2590,7088,10636,11372,23375,7802,5510,2622,18439,9592,30697,45445,39292,51403,16428,17089,10.9884643555,62.1795654297,364.374603271,364.374603271,2.5,22.496875,24.996875,20.003125,13.7939453125,-1.513671875,9.98,15.95,584.0,2590.0,7088.0,10636.0,11372.0,7802.0,2622.0,9592.0,30697.0,45445.0,39292.0,16428.0,10.9884643555,62.1795654297,10.0
2021-05-26 21:40:47,583,1730,2591,7086,10635,11374,23370,7800,5510,2621,18437,9587,30683,45459,39304,51438,16433,17084,10.9960174561,62.2360229492,364.374603271,364.374603271,2.496875,22.5,25.0,20.00625,13.76953125,-1.4404296875,9.98,15.95,583.0,2591.0,7086.0,10635.0,11374.0,7800.0,2621.0,9587.0,30683.0,45459.0,39304.0,16433.0,10.9960174561,62.2360229492,9.9875
2021-05-26 21:40:59,583,1729,2589,7086,10643,11372,23370,7801,5508,2621,18436,9585,30691,45456,39301,51403,16431,17094,10.9884643555,62.2528076172,364.374603271,364.374603271,2.5,22.503125,25.0,20.003125,13.7939453125,-0.8544921875,9.98,15.97,583.0,2589.0,7086.0,10643.0,11372.0,7801.0,2621.0,9585.0,30691.0,45456.0,39301.0,16431.0,10.9884643555,62.2528076172,10.0
2021-05-26 21:41:10,584,1730,2590,7086,10636,11370,23371,7803,5508,2621,18433,9584,30694,45454,39286,51415,16434,17082,10.9758758545,62.2909545898,364.374603271,364.374603271,2.503125,22.490625,25.0,20.0,13.76953125,-0.8056640625,9.98,15.98,584.0,2590.0,7086.0,10636.0,11370.0,7803.0,2621.0,9584.0,30694.0,45454.0,39286.0,16434.0,10.9758758545,62.2909545898,10.0125
2021-05-26 21:59:36,584,1731,2592,7088,10637,11406,23443,7799,5516,2621,18437,9589,30702,45458,39297,51431,16431,17092,10.9934997559,62.0483398438,364.374603271,364.374603271,1.003125,23.990625,25.003125,19.996875,13.76953125,-1.513671875,10.0,16.01,584.0,2592.0,7088.0,10637.0,11406.0,7799.0,2621.0,9589.0,30702.0,45458.0,39297.0,16431.0,10.9934997559,62.0483398438,4.0125
2021-05-26 21:59:47,585,1730,2591,7082,10634,11410,23437,7799,5518,2621,18436,9593,30693,45458,39297,51399,16429,17084,10.9960174561,62.0559692383,364.374603271,364.374603271,1.003125,24.0,25.00625,19.99375,13.76953125,-0.927734375,10.0,16.0,585.0,2591.0,7082.0,10634.0,11410.0,7799.0,2621.0,9593.0,30693.0,45458.0,39297.0,16429.0,10.9960174561,62.0559692383,4.0125
2021-05-26 21:59:58,585,1731,2593,7083,10633,11408,23432,7795,5516,2621,18434,9589,30699,45430,39288,51409,16427,17082,10.9934997559,62.0574951172,364.374603271,364.374603271,1.0,24.003125,24.996875,20.0,13.7939453125,-0.830078125,10.01,16.0,585.0,2593.0,7083.0,10633.0,11408.0,7795.0,2621.0,9589.0,30699.0,45430.0,39288.0,16427.0,10.9934997559,62.0574951172,4.0
2021-05-26 22:00:09,584,1730,2591,7083,10632,11410,23425,7800,5518,2621,18434,9586,30692,45450,39283,51392,16426,17084,10.9960174561,62.1109008789,364.374603271,364.374603271,1.003125,23.990625,25.003125,20.0,13.7939453125,-2.001953125,10.01,16.0,584.0,2591.0,7083.0,10632.0,11410.0,7800.0,2621.0,9586.0,30692.0,45450.0,39283.0,16426.0,10.9960174561,62.1109008789,4.0125
2021-05-26 22:00:20,585,1730,2593,7081,10626,11406,23430,7791,5514,2619,18424,9585,30683,45449,39278,51404,16422,17080,10.9985351563,62.109375,364.374603271,364.374603271,1.003125,24.0,25.0,20.003125,13.76953125,-1.66015625,10.01,16.0,585.0,2593.0,7081.0,10626.0,11406.0,7791.0,2619.0,9585.0,30683.0,45449.0,39278.0,16422.0,10.9985351563,62.109375,4.0125
2021-05-26 22:00:32,585,1731,2591,7082,10632,11406,23428,7800,5518,2621,18434,9583,30682,45452,39282,51415,16418,17096,11.021194458,62.2055053711,364.374603271,364.374603271,1.0,24.003125,25.00625,19.99375,13.76953125,-0.9033203125,10.01,15.99,585.0,2591.0,7082.0,10632.0,11406.0,7800.0,2621.0,9583.0,30682.0,45452.0,39282.0,16418.0,11.021194458,62.2055053711,4.0
2021-05-26 22:00:43,584,1730,2591,7081,10626,11404,23437,7801,5518,2621,18434,9586,30683,45450,39286,51409,16426,17088,10.9985351563,62.1917724609,364.374603271,364.374603271,0.996875,24.003125,25.003125,20.003125,13.76953125,-0.9765625,10.0,15.98,584.0,2591.0,7081.0,10626.0,11404.0,7801.0,2621.0,9586.0,30683.0,45450.0,39286.0,16426.0,10.9985351563,62.1917724609,3.9875
2021-05-26 22:00:54,585,1730,2592,7086,10630,11410,23432,7798,5516,2620,18437,9592,30696,45464,39291,51411,16426,17090,11.0161590576,62.190246582,364.374603271,364.374603271,1.0,23.99375,25.0,20.0,13.76953125,-1.3671875,10.01,15.97,585.0,2592.0,7086.0,10630.0,11410.0,7798.0,2620.0,9592.0,30696.0,45464.0,39291.0,16426.0,11.0161590576,62.190246582,4.0
2021-05-26 22:01:05,585,1730,2592,7087,10630,11404,23435,7794,5516,2622,18441,9591,30698,45461,39292,51400,16419,17086,10.9934997559,62.2192382813,364.374603271,364.374603271,1.003125,24.003125,24.996875,19.996875,13.7939453125,-1.2939453125,10.0,15.96,585.0,2592.0,7087.0,10630.0,11404.0,7794.0,2622.0,9591.0,30698.0,45461.0,39292.0,16419.0,10.9934997559,62.2192382813,4.0125
2021-05-26 22:01:16,584,1730,2591,7082,10629,11404,23437,7799,5518,2621,18436,9589,30694,45449,39284,51392,16427,17086,10.9960174561,62.2573852539,364.374603271,364.374603271,1.0,24.0,25.0,19.99375,13.7939453125,-1.1962890625,10.0,15.96,584.0,2591.0,7082.0,10629.0,11404.0,7799.0,2621.0,9589.0,30694.0,45449.0,39284.0,16427.0,10.9960174561,62.2573852539,4.0
