Time,410nm #1,440nm #1,470nm #1,510nm #1,550nm #1,583nm #1,620nm #1,670nm #1,900nm #1,410nm #2,440nm #2,470nm #2,510nm #2,550nm #2,583nm #2,620nm #2,670nm #2,900nm #2,Temperature,Humidity,Integrate time #1,Integrate time #2,MFC#1,MFC#2,MFC#3,MFC#4,dewpoint #1,dewpoint #2,chamber #1,chamber #2,410nm #1_mv,470nm #1_mv,510nm #1_mv,550nm #1_mv,583nm #1_mv,670nm #1_mv,410nm #2_mv,470nm #2_mv,510nm #2_mv,550nm #2_mv,583nm #2_mv,670nm #2_mv,Temperature_mv,Humidity_mv,ppm
2021-05-26 14:49:47,596,1804,2701,7186,10753,11548,23400,8004,5430,2751,19807,10339,31075,46361,39918,51792,16861,16742,40.7904815674,59.4314575195,364.374603271,364.374603271,6.25625,18.753125,25.0,19.996875,43.7744140625,14.74609375,40.03,45.99,596.0,2701.0,7186.0,10753.0,11548.0,8004.0,2751.0,10339.0,31075.0,46361.0,39918.0,16861.0,40.7904815674,59.4314575195,25.025
2021-05-26 14:49:58,598,1806,2703,7186,10754,11548,23401,8003,5424,2749,19811,10342,31083,46343,39946,51825,16863,16752,40.7829284668,59.4116210938,364.374603271,364.374603271,6.25625,18.746875,24.99375,20.003125,43.7744140625,14.599609375,40.04,45.98,598.0,2703.0,7186.0,10754.0,11548.0,8003.0,2749.0,10342.0,31083.0,46343.0,39946.0,16863.0,40.7829284668,59.4116210938,25.025
2021-05-26 14:50:09,598,1804,2702,7184,10755,11550,23398,8003,5428,2750,19819,10341,31095,46346,39914,51708,16819,16749,40.7955169678,59.4192504883,364.374603271,364.374603271,6.240625,18.746875,25.0,20.0,43.7744140625,14.9169921875,40.05,45.98,598.0,2702.0,7184.0,10755.0,11550.0,8003.0,2750.0,10341.0,31095.0,46346.0,39914.0,16819.0,40.7955169678,59.4192504883,24.9625
2021-05-26 14:50:20,598,1804,2702,7186,10752,11548,23396,8006,5426,2751,19818,10338,31086,46337,39925,51674,16815,16741,40.798034668,59.4390869141,364.374603271,364.374603271,6.240625,18.759375,25.0,20.003125,43.798828125,14.2578125,40.05,45.98,598.0,2702.0,7186.0,10752.0,11548.0,8006.0,2751.0,10338.0,31086.0,46337.0,39925.0,16815.0,40.798034668,59.4390869141,24.9625
2021-05-26 14:50:32,598,1803,2702,7181,10751,11534,23389,8002,5420,2748,19813,10338,31075,46354,39931,51811,16861,16748,40.7955169678,59.4528198242,364.374603271,364.374603271,6.240625,18.746875,24.99375,20.003125,43.798828125,13.916015625,40.05,46.0,598.0,2702.0,7181.0,10751.0,11534.0,8002.0,2748.0,10338.0,31075.0,46354.0,39931.0,16861.0,40.7955169678,59.4528198242,24.9625
2021-05-26 14:50:43,597,1805,2702,7186,10757,11536,23406,8002,5426,2750,19818,10341,31082,46337,39939,51787,16862,16747,40.8030700684,59.4390869141,364.374603271,364.374603271,6.259375,18.753125,24.996875,19.996875,43.798828125,14.35546875,40.03,46.01,597.0,2702.0,7186.0,10757.0,11536.0,8002.0,2750.0,10341.0,31082.0,46337.0,39939.0,16862.0,40.8030700684,59.4390869141,25.0375
2021-05-26 14:50:54,596,1805,2700,7184,10753,11536,23406,8004,5422,2748,19802,10337,31079,46336,39928,51816,16862,16738,40.8257293701,59.4314575195,364.374603271,364.374603271,6.240625,18.753125,24.996875,20.003125,43.7744140625,14.94140625,40.02,46.01,596.0,2700.0,7184.0,10753.0,11536.0,8004.0,2748.0,10337.0,31079.0,46336.0,39928.0,16862.0,40.8257293701,59.4314575195,24.9625
2021-05-26 14:51:05,597,1804,2700,7182,10751,11546,23388,8000,5420,2749,19813,10335,31074,46323,39933,51790,16847,16746,40.8030700684,59.5184326172,364.374603271,364.374603271,6.25625,18.753125,24.996875,19.99375,43.7744140625,14.208984375,40.01,46.01,597.0,2700.0,7182.0,10751.0,11546.0,8000.0,2749.0,10335.0,31074.0,46323.0,39933.0,16847.0,40.8030700684,59.5184326172,25.025
2021-05-26 14:51:16,597,1803,2702,7183,10756,11536,23384,8002,5426,2750,19808,10338,31096,46329,39942,51819,16867,16737,40.8005523682,59.5016479492,364.374603271,364.374603271,6.24375,18.75,24.996875,19.996875,43.7744140625,14.8681640625,40.0,46.0,597.0,2702.0,7183.0,10756.0,11536.0,8002.0,2750.0,10338.0,31096.0,46329.0,39942.0,16867.0,40.8005523682,59.5016479492,24.975
2021-05-26 15:09:27,599,1804,2703,7175,10737,11616,23535,7993,5436,2751,19822,10341,31089,46345,39937,51818,16864,16747,40.8081054688,59.5825195313,364.374603271,364.374603271,2.503125,22.50625,25.0,20.0,43.798828125,15.33203125,40.02,46.0,599.0,2703.0,7175.0,10737.0,11616.0,7993.0,2751.0,10341.0,31089.0,46345.0,39937.0,16864.0,40.8081054688,59.5825195313,10.0125
2021-05-26 15:09:38,598,1809,2702,7170,10734,11616,23528,7996,5436,2752,19813,10340,31087,46347,39942,51806,16867,16751,40.8055877686,59.5993041992,364.374603271,364.374603271,2.5,22.5,25.003125,20.0,43.7744140625,14.2578125,40.02,45.99,598.0,2702.0,7170.0,10734.0,11616.0,7996.0,2752.0,10340.0,31087.0,46347.0,39942.0,16867.0,40.8055877686,59.5993041992,10.0
2021-05-26 15:09:49,600,1806,2702,7174,10735,11616,23525,7993,5438,2748,19826,10340,31086,46378,39944,51822,16862,16747,40.798034668,59.5916748047,364.374603271,364.374603271,2.496875,22.496875,24.996875,20.003125,43.7744140625,15.1611328125,40.01,45.99,600.0,2702.0,7174.0,10735.0,11616.0,7993.0,2748.0,10340.0,31086.0,46378.0,39944.0,16862.0,40.798034668,59.5916748047,9.9875
2021-05-26 15:10:00,598,1805,2701,7173,10730,11614,23525,7996,5436,2750,19814,10340,31078,46327,39915,51798,16845,16747,40.8055877686,59.5932006836,364.374603271,364.374603271,2.50625,22.50625,25.0,19.996875,43.75,14.94140625,40.01,45.99,598.0,2701.0,7173.0,10730.0,11614.0,7996.0,2750.0,10340.0,31078.0,46327.0,39915.0,16845.0,40.8055877686,59.5932006836,10.025
2021-05-26 15:10:12,600,1808,2701,7176,10731,11617,23533,7996,5440,2752,19820,10341,31083,46340,39941,51829,16853,16750,40.8030700684,59.6038818359,364.374603271,364.374603271,2.496875,22.503125,24.990625,20.00625,43.798828125,14.4775390625,40.01,45.99,600.0,2701.0,7176.0,10731.0,11617.0,7996.0,2752.0,10341.0,31083.0,46340.0,39941.0,16853.0,40.8030700684,59.6038818359,9.9875
2021-05-26 15:10:23,598,1807,2700,7174,10735,11616,23534,7997,5440,2754,19819,10342,31087,46346,39939,51837,16867,16754,40.8106231689,59.6176147461,364.374603271,364.374603271,2.50625,22.490625,25.0,19.996875,43.7744140625,14.7705078125,40.01,46.0,598.0,2700.0,7174.0,10735.0,11616.0,7997.0,2754.0,10342.0,31087.0,46346.0,39939.0,16867.0,40.8106231689,59.6176147461,10.025
2021-05-26 15:10:34,600,1805,2701,7173,10736,11612,23527,7995,5440,2752,19818,10342,31082,46336,39940,51831,16855,16745,40.8030700684,59.5794677734,364.374603271,364.374603271,2.496875,22.5,25.0,20.0,43.7744140625,15.234375,40.0,46.01,600.0,2701.0,7173.0,10736.0,11612.0,7995.0,2752.0,10342.0,31082.0,46336.0,39940.0,16855.0,40.8030700684,59.5794677734,9.9875
2021-05-26 15:10:45,599,1805,2702,7175,10736,11614,23528,7996,5436,2751,19811,10340,31095,46344,39941,51835,16854,16751,40.8005523682,59.6481323242,364.374603271,364.374603271,2.509375,22.515625,25.0,20.0,43.7744140625,14.9658203125,39.99,46.02,599.0,2702.0,7175.0,10736.0,11614.0,7996.0,2751.0,10340.0,31095.0,46344.0,39941.0,16854.0,40.8005523682,59.6481323242,10.0375
2021-05-26 15:10:56,598,1805,2703,7173,10733,11614,23545,7994,5436,2748,19826,10341,31089,46345,39939,51842,16869,16749,40.8030700684,59.6588134766,364.374603271,364.374603271,2.5,22.49375,25.00625,19.996875,43.7744140625,14.306640625,39.98,46.02,598.0,2703.0,7173.0,10733.0,11614.0,7994.0,2748.0,10341.0,31089.0,46345.0,39939.0,16869.0,40.8030700684,59.6588134766,10.0
2021-05-26 15:11:07,598,1808,2702,7173,10735,11614,23525,7994,5436,2750,19806,10335,31082,46336,39930,51818,16863,16748,40.8055877686,59.635925293,364.374603271,364.374603271,2.503125,22.5,25.003125,19.996875,43.798828125,14.1845703125,39.97,46.02,598.0,2702.0,7173.0,10735.0,11614.0,7994.0,2750.0,10335.0,31082.0,46336.0,39930.0,16863.0,40.8055877686,59.635925293,10.0125
2021-05-26 15:29:31,600,1812,2703,7164,10718,11700,23672,7986,5448,2747,19818,10345,31093,46360,39959,51847,16873,16750,40.8131408691,59.6740722656,364.374603271,364.374603271,1.0,23.996875,25.0,20.003125,43.7744140625,15.1123046875,39.95,45.99,600.0,2703.0,7164.0,10718.0,11700.0,7986.0,2747.0,10345.0,31093.0,46360.0,39959.0,16873.0,40.8131408691,59.6740722656,4.0
2021-05-26 15:29:42,601,1808,2703,7167,10720,11702,23672,7987,5448,2753,19818,10347,31119,46353,39955,51833,16871,16756,40.8156585693,59.6878051758,364.374603271,364.374603271,1.003125,24.0,25.0,19.996875,43.7744140625,14.501953125,39.95,45.99,601.0,2703.0,7167.0,10720.0,11702.0,7987.0,2753.0,10347.0,31119.0,46353.0,39955.0,16871.0,40.8156585693,59.6878051758,4.0125
2021-05-26 15:29:53,599,1807,2702,7165,10717,11694,23667,7987,5450,2752,19827,10344,31101,46353,39952,51833,16867,16756,40.8030700684,59.66796875,364.374603271,364.374603271,1.003125,24.009375,25.0,20.0,43.798828125,15.3564453125,39.95,46.0,599.0,2702.0,7165.0,10717.0,11694.0,7987.0,2752.0,10344.0,31101.0,46353.0,39952.0,16867.0,40.8030700684,59.66796875,4.0125
2021-05-26 15:30:04,599,1808,2701,7164,10715,11696,23668,7989,5456,2751,19812,10343,31086,46351,39925,51863,16869,16756,40.8055877686,59.684753418,364.374603271,364.374603271,1.003125,23.996875,25.003125,19.996875,43.7744140625,14.501953125,39.95,46.0,599.0,2701.0,7164.0,10715.0,11696.0,7989.0,2751.0,10343.0,31086.0,46351.0,39925.0,16869.0,40.8055877686,59.684753418,4.0125
2021-05-26 15:30:15,600,1810,2703,7165,10717,11700,23671,7988,5456,2751,19831,10344,31100,46359,39935,51839,16867,16760,40.8181762695,59.6984863281,364.374603271,364.374603271,1.003125,24.0,25.0,20.0,43.798828125,14.6240234375,39.96,46.0,600.0,2703.0,7165.0,10717.0,11700.0,7988.0,2751.0,10344.0,31100.0,46359.0,39935.0,16867.0,40.8181762695,59.6984863281,4.0125
2021-05-26 15:30:26,599,1807,2703,7168,10719,11698,23665,7993,5456,2752,19828,10345,31092,46357,39932,51846,16857,16756,40.8055877686,59.7030639648,364.374603271,364.374603271,1.003125,24.00625,24.996875,20.00625,43.7744140625,15.1611328125,39.97,46.0,599.0,2703.0,7168.0,10719.0,11698.0,7993.0,2752.0,10345.0,31092.0,46357.0,39932.0,16857.0,40.8055877686,59.7030639648,4.0125
2021-05-26 15:30:37,599,1808,2702,7165,10719,11700,23656,7986,5448,2752,19812,10340,31085,46346,39950,51853,16871,16752,40.8030700684,59.6923828125,364.374603271,364.374603271,1.003125,24.00625,24.996875,20.00625,43.7744140625,14.3798828125,39.97,46.0,599.0,2702.0,7165.0,10719.0,11700.0,7986.0,2752.0,10340.0,31085.0,46346.0,39950.0,16871.0,40.8030700684,59.6923828125,4.0125
2021-05-26 15:30:48,599,1810,2702,7167,10720,11706,23668,7993,5452,2751,19824,10339,31104,46337,39913,51856,16865,16752,40.8156585693,59.6969604492,364.374603271,364.374603271,1.003125,23.99375,25.0,20.003125,43.7744140625,15.380859375,39.98,45.99,599.0,2702.0,7167.0,10720.0,11706.0,7993.0,2751.0,10339.0,31104.0,46337.0,39913.0,16865.0,40.8156585693,59.6969604492,4.0125
2021-05-26 15:30:59,600,1808,2702,7167,10718,11708,23673,7988,5450,2752,19831,10343,31089,46357,39955,51853,16873,16758,40.8081054688,59.6832275391,364.374603271,364.374603271,1.003125,24.0,25.003125,19.996875,43.7744140625,14.9169921875,39.99,45.99,600.0,2702.0,7167.0,10718.0,11708.0,7988.0,2752.0,10343.0,31089.0,46357.0,39955.0,16873.0,40.8081054688,59.6832275391,4.0125
2021-05-26 15:31:10,600,1808,2702,7166,10717,11698,23668,7989,5450,2751,19828,10343,31094,46348,39945,51830,16866,16755,40.8156585693,59.6969604492,364.374603271,364.374603271,1.003125,24.0,25.003125,19.996875,43.7744140625,15.234375,40.0,45.98,600.0,2702.0,7166.0,10717.0,11698.0,7989.0,2751.0,10343.0,31094.0,46348.0,39945.0,16866.0,40.8156585693,59.6969604492,4.0125
